precinct,office,party_detailed,party_simplified,mode,votes,county_name,county_fips,jurisdiction_name,jurisdiction_fips,candidate,district,magnitude,dataverse,year,stage,state,special,writein,state_po,state_fips,state_cen,state_ic,date,readme_check
GORHAM,TREASURER,,OTHER,TOTAL,1,COOS,33007,GORHAM,3300730260,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
GORHAM,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,594,COOS,33007,GORHAM,3300730260,SUZANNE COLLINS,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GOSHEN,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,208,SULLIVAN,33019,GOSHEN,3301930500,MICHAEL SANDERSON,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GRAFTON,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,288,GRAFTON,33009,GRAFTON,3300930820,KEN HILL,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GRAFTON,TREASURER,,OTHER,TOTAL,1,GRAFTON,33009,GRAFTON,3300930820,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
GRANTHAM,TREASURER,,OTHER,TOTAL,5,SULLIVAN,33019,GRANTHAM,3301931220,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
GRANTHAM,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,989,SULLIVAN,33019,GRANTHAM,3301931220,MICHAEL SANDERSON,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GREENFIELD,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,373,HILLSBOROUGH,33011,GREENFIELD,3301131540,WILLIAM BRYK,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GREENFIELD,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,341,HILLSBOROUGH,33011,GREENFIELD,3301131540,DAVID G FREDETTE,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GREENLAND,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,1199,ROCKINGHAM,33015,GREENLAND,3301531700,AHEARN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GREENLAND,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,1010,ROCKINGHAM,33015,GREENLAND,3301531700,SCOTT PRIESTLEY,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GREENS GRANT,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,1,COOS,33007,GREENS GRANT,3300731780,EMILY JACOBS,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GREENVILLE,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,306,HILLSBOROUGH,33011,GREENVILLE,3301131940,WILLIAM BRYK,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GREENVILLE,TREASURER,,OTHER,TOTAL,1,HILLSBOROUGH,33011,GREENVILLE,3301131940,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
GREENVILLE,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,343,HILLSBOROUGH,33011,GREENVILLE,3301131940,DAVID G FREDETTE,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GROTON,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,145,GRAFTON,33009,GROTON,3300932180,KEN HILL,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HALES LOCATION,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,82,CARROLL,33003,HALE'S LOCATION,3300332500,JOSEPH L COSTELLO,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HAMPSTEAD,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,1542,ROCKINGHAM,33015,HAMPSTEAD,3301532900,AHEARN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HAMPSTEAD,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,2384,ROCKINGHAM,33015,HAMPSTEAD,3301532900,SCOTT PRIESTLEY,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HAMPTON,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,4107,ROCKINGHAM,33015,HAMPTON,3301533060,AHEARN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HAMPTON,TREASURER,,OTHER,TOTAL,8,ROCKINGHAM,33015,HAMPTON,3301533060,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
HAMPTON,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,3743,ROCKINGHAM,33015,HAMPTON,3301533060,SCOTT PRIESTLEY,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HAMPTON FALLS,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,537,ROCKINGHAM,33015,HAMPTON FALLS,3301533460,AHEARN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HAMPTON FALLS,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,705,ROCKINGHAM,33015,HAMPTON FALLS,3301533460,SCOTT PRIESTLEY,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HANCOCK,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,627,HILLSBOROUGH,33011,HANCOCK,3301133700,WILLIAM BRYK,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HANCOCK,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,410,HILLSBOROUGH,33011,HANCOCK,3301133700,DAVID G FREDETTE,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HANOVER,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,5092,GRAFTON,33009,HANOVER,3300933860,KEN HILL,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HANOVER,TREASURER,,OTHER,TOTAL,29,GRAFTON,33009,HANOVER,3300933860,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
HARRISVILLE,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,469,CHESHIRE,33005,HARRISVILLE,3300534420,TERRY M CLARK,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HARRISVILLE,TREASURER,LIBERTARIAN,LIBERTARIAN,TOTAL,47,CHESHIRE,33005,HARRISVILLE,3300534420,KENNETH KELLY,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HARTS LOCATION,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,19,CARROLL,33003,HART'S LOCATION,3300334500,JOSEPH L COSTELLO,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HAVERHILL,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,949,GRAFTON,33009,HAVERHILL,3300934820,KEN HILL,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HAVERHILL,TREASURER,,OTHER,TOTAL,2,GRAFTON,33009,HAVERHILL,3300934820,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
HEBRON,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,201,GRAFTON,33009,HEBRON,3300935220,KEN HILL,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HEBRON,TREASURER,,OTHER,TOTAL,1,GRAFTON,33009,HEBRON,3300935220,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
HENNIKER,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,1065,MERRIMACK,33013,HENNIKER,3301335540,LEO R BERNIER,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HENNIKER,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,814,MERRIMACK,33013,HENNIKER,3301335540,DAVID KIDDER,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HILL,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,131,MERRIMACK,33013,HILL,3301335860,LEO R BERNIER,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HILL,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,257,MERRIMACK,33013,HILL,3301335860,DAVID KIDDER,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HILLSBOROUGH,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,968,HILLSBOROUGH,33011,HILLSBOROUGH,3301136180,WILLIAM BRYK,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HILLSBOROUGH,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,1230,HILLSBOROUGH,33011,HILLSBOROUGH,3301136180,DAVID G FREDETTE,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HINSDALE,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,857,CHESHIRE,33005,HINSDALE,3300536660,TERRY M CLARK,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HINSDALE,TREASURER,LIBERTARIAN,LIBERTARIAN,TOTAL,139,CHESHIRE,33005,HINSDALE,3300536660,KENNETH KELLY,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HINSDALE,TREASURER,,OTHER,TOTAL,1,CHESHIRE,33005,HINSDALE,3300536660,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
HOLDERNESS,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,751,GRAFTON,33009,HOLDERNESS,3300936900,KEN HILL,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HOLDERNESS,TREASURER,,OTHER,TOTAL,6,GRAFTON,33009,HOLDERNESS,3300936900,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
HOLLIS,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,1871,HILLSBOROUGH,33011,HOLLIS,3301137140,WILLIAM BRYK,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HOLLIS,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,2182,HILLSBOROUGH,33011,HOLLIS,3301137140,DAVID G FREDETTE,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HOOKSETT,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,2650,MERRIMACK,33013,HOOKSETT,3301337300,LEO R BERNIER,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HOOKSETT,TREASURER,,OTHER,TOTAL,3,MERRIMACK,33013,HOOKSETT,3301337300,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
HOOKSETT,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,2957,MERRIMACK,33013,HOOKSETT,3301337300,DAVID KIDDER,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HOPKINTON,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,1806,MERRIMACK,33013,HOPKINTON,3301337540,LEO R BERNIER,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HOPKINTON,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,1305,MERRIMACK,33013,HOPKINTON,3301337540,DAVID KIDDER,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HUDSON,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,3567,HILLSBOROUGH,33011,HUDSON,3301137940,WILLIAM BRYK,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HUDSON,TREASURER,,OTHER,TOTAL,3,HILLSBOROUGH,33011,HUDSON,3301137940,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
HUDSON,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,5284,HILLSBOROUGH,33011,HUDSON,3301137940,DAVID G FREDETTE,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
JACKSON,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,319,CARROLL,33003,JACKSON,3300338260,JOSEPH L COSTELLO,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
JAFFREY,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,1293,CHESHIRE,33005,JAFFREY,3300538500,TERRY M CLARK,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
JAFFREY,TREASURER,LIBERTARIAN,LIBERTARIAN,TOTAL,293,CHESHIRE,33005,JAFFREY,3300538500,KENNETH KELLY,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
JEFFERSON,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,173,COOS,33007,JEFFERSON,3300738820,EMILY JACOBS,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
JEFFERSON,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,305,COOS,33007,JEFFERSON,3300738820,SUZANNE COLLINS,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
KEENE WARD 1,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,960,CHESHIRE,33005,KEENE,3300539300,TERRY M CLARK,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
KEENE WARD 1,TREASURER,LIBERTARIAN,LIBERTARIAN,TOTAL,154,CHESHIRE,33005,KEENE,3300539300,KENNETH KELLY,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
KEENE WARD 1,TREASURER,,OTHER,TOTAL,4,CHESHIRE,33005,KEENE,3300539300,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
KEENE WARD 2,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,1439,CHESHIRE,33005,KEENE,3300539300,TERRY M CLARK,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
KEENE WARD 2,TREASURER,LIBERTARIAN,LIBERTARIAN,TOTAL,178,CHESHIRE,33005,KEENE,3300539300,KENNETH KELLY,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
KEENE WARD 2,TREASURER,,OTHER,TOTAL,1,CHESHIRE,33005,KEENE,3300539300,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
KEENE WARD 3,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,1308,CHESHIRE,33005,KEENE,3300539300,TERRY M CLARK,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
KEENE WARD 3,TREASURER,LIBERTARIAN,LIBERTARIAN,TOTAL,194,CHESHIRE,33005,KEENE,3300539300,KENNETH KELLY,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
KEENE WARD 3,TREASURER,,OTHER,TOTAL,8,CHESHIRE,33005,KEENE,3300539300,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
KEENE WARD 4,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,1457,CHESHIRE,33005,KEENE,3300539300,TERRY M CLARK,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
KEENE WARD 4,TREASURER,LIBERTARIAN,LIBERTARIAN,TOTAL,205,CHESHIRE,33005,KEENE,3300539300,KENNETH KELLY,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
KEENE WARD 4,TREASURER,,OTHER,TOTAL,4,CHESHIRE,33005,KEENE,3300539300,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
KEENE WARD 5,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,1656,CHESHIRE,33005,KEENE,3300539300,TERRY M CLARK,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
KEENE WARD 5,TREASURER,LIBERTARIAN,LIBERTARIAN,TOTAL,274,CHESHIRE,33005,KEENE,3300539300,KENNETH KELLY,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
KEENE WARD 5,TREASURER,,OTHER,TOTAL,6,CHESHIRE,33005,KEENE,3300539300,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
KENSINGTON,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,573,ROCKINGHAM,33015,KENSINGTON,3301539780,AHEARN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
KENSINGTON,TREASURER,,OTHER,TOTAL,1,ROCKINGHAM,33015,KENSINGTON,3301539780,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
KENSINGTON,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,553,ROCKINGHAM,33015,KENSINGTON,3301539780,SCOTT PRIESTLEY,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
KINGSTON,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,1123,ROCKINGHAM,33015,KINGSTON,3301540100,AHEARN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
KINGSTON,TREASURER,,OTHER,TOTAL,1,ROCKINGHAM,33015,KINGSTON,3301540100,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
KINGSTON,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,1510,ROCKINGHAM,33015,KINGSTON,3301540100,SCOTT PRIESTLEY,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 1,TREASURER,,OTHER,TOTAL,1,BELKNAP,33001,LACONIA,3300140180,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 1,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,855,BELKNAP,33001,LACONIA,3300140180,MICHAEL G MUZZEY,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 2,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,589,BELKNAP,33001,LACONIA,3300140180,MICHAEL G MUZZEY,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 3,TREASURER,,OTHER,TOTAL,1,BELKNAP,33001,LACONIA,3300140180,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 3,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,683,BELKNAP,33001,LACONIA,3300140180,MICHAEL G MUZZEY,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 4,TREASURER,,OTHER,TOTAL,1,BELKNAP,33001,LACONIA,3300140180,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 4,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,620,BELKNAP,33001,LACONIA,3300140180,MICHAEL G MUZZEY,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 5,TREASURER,,OTHER,TOTAL,1,BELKNAP,33001,LACONIA,3300140180,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 5,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,478,BELKNAP,33001,LACONIA,3300140180,MICHAEL G MUZZEY,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 6,TREASURER,,OTHER,TOTAL,5,BELKNAP,33001,LACONIA,3300140180,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 6,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,939,BELKNAP,33001,LACONIA,3300140180,MICHAEL G MUZZEY,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LANCASTER,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,475,COOS,33007,LANCASTER,3300740420,EMILY JACOBS,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LANCASTER,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,697,COOS,33007,LANCASTER,3300740420,SUZANNE COLLINS,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LANDAFF,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,120,GRAFTON,33009,LANDAFF,3300940660,KEN HILL,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LANDAFF,TREASURER,,OTHER,TOTAL,2,GRAFTON,33009,LANDAFF,3300940660,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
LANGDON,TREASURER,REPUBLICAN,REPUBLICAN,TOTAL,214,SULLIVAN,33019,LANGDON,3301940900,MICHAEL SANDERSON,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LEBANON WARD 1,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,1591,GRAFTON,33009,LEBANON,3300941300,KEN HILL,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LEBANON WARD 1,TREASURER,,OTHER,TOTAL,4,GRAFTON,33009,LEBANON,3300941300,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
LEBANON WARD 2,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,1434,GRAFTON,33009,LEBANON,3300941300,KEN HILL,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LEBANON WARD 2,TREASURER,,OTHER,TOTAL,10,GRAFTON,33009,LEBANON,3300941300,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
LEBANON WARD 3,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,1592,GRAFTON,33009,LEBANON,3300941300,KEN HILL,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LEBANON WARD 3,TREASURER,,OTHER,TOTAL,8,GRAFTON,33009,LEBANON,3300941300,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
LEE,TREASURER,DEMOCRAT,DEMOCRAT,TOTAL,1459,STRAFFORD,33017,LEE,3301741460,PAMELA J ARNOLD,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LEE,TREASURER,,OTHER,TOTAL,3,STRAFFORD,33017,LEE,3301741460,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
